company_num,company_name,obs_date,comp_dissolved_date,company_status_modelled,label_modelled,model_risk_score,model_predicted_tier,company_status_now,actually_dissolved_now,outcome_agreement,company_age_years,nace_section_label,split
553949,MERCED CAPITAL (IRELAND) DESIGNATED ACTIVITY COMPANY,2022-12-31,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,8.06,Extraterritorial Organisations,train
545962,TRADE ELECTRIC (NENAGH) LIMITED,2022-12-31,,Dissolved PostMerger,1.0,0.8798,CRITICAL,Dissolved PostMerger,1,consistent,8.52,Extraterritorial Organisations,train
551347,IDENTICAL SCENTS LIMITED,2022-12-31,2024-03-27,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,8.2,Extraterritorial Organisations,train
553419,LIFESAVERS TRAINING LIMITED,2022-11-30,2024-01-08,Dissolved,1.0,0.5365,MODERATE,Dissolved,1,consistent,8.01,Extraterritorial Organisations,train
561038,RED MC PRO ENGINEERING SOLUTIONS LIMITED,2022-04-30,2024-01-18,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,7.01,Extraterritorial Organisations,train
564333,COALBROOK MARKETING LIMITED,2022-12-31,2024-01-08,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,7.5,Unknown,train
567223,CAKES BY RUTH LIMITED,2022-06-30,,Liquidation,1.0,0.7209,HIGH,Liquidation,1,consistent,6.84,Unknown,train
568463,TRUWAY RETAIL LIMITED,2022-08-31,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,6.94,Unknown,train
577605,THE BATH & GRILL LIMITED,2022-03-31,2024-01-31,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,6.1,Unknown,train
025554,JOHN PLAYER IRELAND PENSION TRUSTEE LIMITED,2022-09-30,2023-11-29,Dissolved,1.0,0.5365,MODERATE,Dissolved,1,consistent,54.98,Extraterritorial Organisations,train
302317,M.A.T. AIR CONDITIONING LIMITED,2022-03-31,2023-09-24,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,23.09,Extraterritorial Organisations,train
309713,R. & J. WALSH DEVELOPMENTS LIMITED,2022-12-31,2024-06-24,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,23.46,Extraterritorial Organisations,train
319022,CARAGHSTONE HOMES LIMITED,2022-01-31,,Liquidation,1.0,0.9747,CRITICAL,Liquidation,1,consistent,22.03,Extraterritorial Organisations,train
587773,SHIRE PHARMACEUTICAL SERVICES IRELAND LIMITED,2022-03-31,,Dissolved PostMerger,1.0,0.9674,CRITICAL,Dissolved PostMerger,1,consistent,5.62,Unknown,train
588554,SKEL COMPUTER CONSULTING LIMITED,2022-08-31,2023-12-04,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,6.0,Unknown,train
590976,JETAIR 9 LIMITED,2022-12-31,,Dissolved PostMerger,1.0,0.9747,CRITICAL,Dissolved PostMerger,1,consistent,6.22,Unknown,train
593112,DEVARIO LIMITED,2022-06-30,2024-06-10,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,5.61,Unknown,train
594617,PURE FIBER LIMITED,2022-12-31,,Dissolved PostMerger,1.0,0.9747,CRITICAL,Dissolved PostMerger,1,consistent,6.05,Unknown,train
599406,POSTVILLE LIMITED,2022-12-31,,Liquidation,1.0,0.5111,MODERATE,Liquidation,1,consistent,5.84,Unknown,train
600074,SAVAL PROJECT MANAGEMENT LIMITED,2022-02-28,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,4.97,Unknown,train
604636,BAN BRIDAL BOUTIQUE LIMITED,2022-04-30,2023-07-15,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,4.94,Unknown,train
604659,CHRONICLE SECURITY HOLDINGS LIMITED,2022-12-31,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,5.61,Unknown,train
605213,ALBATROS EATERIES LIMITED,2022-09-30,,Liquidation,1.0,0.9583,CRITICAL,Liquidation,1,consistent,5.34,Unknown,train
606049,KELLY'S BAY HEALTH CARE LIMITED,2022-05-31,2023-08-12,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,4.96,Unknown,train
609185,CMIG AIRCRAFT LEASING FOURTEEN IRELAND LIMITED,2022-12-31,,Liquidation,1.0,0.9747,CRITICAL,Liquidation,1,consistent,5.41,Unknown,train
062662,GAELSAOIRE CULTURTHA TEORANTA,2022-01-31,,Liquidation,1.0,0.5111,MODERATE,Liquidation,1,consistent,43.72,Extraterritorial Organisations,train
374099,MOVING MEDIA LIMITED,2022-08-31,,Liquidation,1.0,1.0,CRITICAL,Liquidation,1,consistent,19.09,Extraterritorial Organisations,train
375365,JALLOO LIMITED,2022-12-31,2024-02-19,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,19.32,Extraterritorial Organisations,train
388209,PIZZA EILE LIMITED,2022-06-30,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,18.0,Extraterritorial Organisations,train
392547,ALPINE RECRUITMENT GROUP LIMITED,2022-12-31,2024-10-29,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,18.2,Extraterritorial Organisations,train
404765,DERRY WALSH AUCTIONEERING LIMITED,2022-09-30,,Liquidation,1.0,0.7209,HIGH,Liquidation,1,consistent,17.23,Extraterritorial Organisations,train
624312,CRIMSON SUNBIRD LEASING 3570 DESIGNATED ACTIVITY COMPANY,2022-12-31,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,4.72,Unknown,train
621431,FIREFISHFUNDING LIMITED,2022-12-31,2024-09-16,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,4.86,Unknown,train
623223,WITHERS ORTHOPAEDICS LIMITED,2022-03-31,2023-12-27,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,4.02,Unknown,train
625792,EMERALD QUARTER PROPERTY TRADING COMPANY LIMITED,2022-04-30,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,4.0,Unknown,train
628444,FRENCHFORT HOMES LIMITED,2022-03-31,,Liquidation,1.0,0.9167,CRITICAL,Liquidation,1,consistent,3.8,Unknown,train
639168,CE ASSET INVESTMENT SOLUTIONS DESIGNATED ACTIVITY COMPANY,2022-12-31,,Liquidation,1.0,0.9747,CRITICAL,Liquidation,1,consistent,4.07,Unknown,train
637665,UNDERGROUND WINES LIMITED,2022-12-31,2024-07-29,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,4.13,Unknown,train
640842,BENEVOLENCE AT WORK LIMITED,2022-12-31,2023-10-07,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,3.99,Unknown,train
645957,SDNS LIMITED,2022-02-28,2023-12-20,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,2.96,Unknown,train
648706,NWES NORTH WEST ELECTRICAL SERVICES LIMITED,2022-04-30,2023-11-29,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,3.02,Unknown,train
650276,ANSER PROCUREMENT LIMITED,2022-11-20,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,3.5,Unknown,train
124528,DUBLIN SQUARE DEAL CENTRE LIMITED,2022-06-30,,Dissolved PostMerger,1.0,0.9674,CRITICAL,Dissolved PostMerger,1,consistent,34.87,Extraterritorial Organisations,train
515396,CHANGERIDGE LIMITED,2022-01-31,2024-01-31,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,9.55,Extraterritorial Organisations,train
519302,RFK LIMITED,2022-12-31,2024-02-26,Dissolved,1.0,0.4118,MODERATE,Dissolved,1,consistent,10.18,Extraterritorial Organisations,train
537190,CK SALES (DISTRIBUTION) LIMITED,2022-12-31,,Liquidation,1.0,0.9167,CRITICAL,Liquidation,1,consistent,9.03,Extraterritorial Organisations,train
540929,MAJU LEASING LIMITED,2022-12-31,2024-05-27,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,8.81,Extraterritorial Organisations,train
687313,LAURYN RU LIMITED,2022-01-31,2023-07-15,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,0.99,Unknown,train
691002,TRUFFLEHUNTER IRELAND  LIMITED,2022-09-23,2023-08-05,Dissolved,1.0,1.0,CRITICAL,Dissolved,1,consistent,1.5,Unknown,train
692697,AKTIV THERAPIE L. C LIMITED,2022-12-31,2024-10-29,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,1.71,Unknown,train
693048,BORU TECHNOLOGY LIMITED,2022-04-30,2023-07-15,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,1.03,Unknown,train
693786,SUNTASTIC LIMITED,2022-09-30,2024-01-15,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,1.43,Unknown,train
693901,BORRISOLEIGH MAIN STREET  COFFEE LIMITED,2022-04-27,2023-04-08,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,1.0,Unknown,train
699163,MABEL MURPHY SOFTWARE ENGINEERING LIMITED,2022-06-30,2023-11-11,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,1.0,Unknown,train
702124,MARSDEN WEIGHING MACHINE GROUP EUROPE LIMITED,2022-12-31,2024-07-10,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,1.37,Unknown,train
709184,VEDERE AIRCRAFT LEASING LIMITED,2022-12-31,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,1.08,Unknown,train
713213,WENDELL WILD AND ELLIOT DESIGNATED ACTIVITY COMPANY,2022-12-31,2024-12-16,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,0.9,Unknown,train
713621,KM MASONRY  LIMITED,2022-11-30,2023-07-15,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,0.8,Unknown,train
714516,LCR DESIGNER COMPETITIONS  LIMITED,2022-12-31,2023-09-09,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,0.85,Unknown,train
192749,TEEBOY LANDS LIMITED,2022-03-31,,Liquidation,1.0,0.7231,HIGH,Liquidation,1,consistent,29.59,Extraterritorial Organisations,train
203977,CLASSIC SHOPFITTING CONTRACTORS LIMITED,2022-04-30,2024-03-11,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,28.87,Extraterritorial Organisations,train
211614,TRIPCO LIMITED,2022-12-31,,Dissolved PostMerger,1.0,0.9583,CRITICAL,Dissolved PostMerger,1,consistent,28.98,Extraterritorial Organisations,train
411174,HOUSE AND GARDEN PRESENTATION SERVICES LIMITED,2022-12-31,,Liquidation,1.0,0.9583,CRITICAL,Liquidation,1,consistent,17.11,Extraterritorial Organisations,train
412508,TWINGI LIMITED,2022-05-31,,Liquidation,1.0,0.9583,CRITICAL,Liquidation,1,consistent,16.46,Extraterritorial Organisations,train
420631,Fenora LIMITED,2022-05-31,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,16.02,Extraterritorial Organisations,train
423112,FDM ARC MANUFACTURING LIMITED,2022-07-31,,Dissolved PostMerger,1.0,0.9583,CRITICAL,Dissolved PostMerger,1,consistent,16.07,Extraterritorial Organisations,train
237323,DERTRA INVESTMENTS LIMITED,2022-12-31,2024-09-09,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,27.36,Extraterritorial Organisations,train
448049,CLUEHUNT ENTERPRISES LIMITED,2022-12-31,2024-07-29,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,15.19,Extraterritorial Organisations,train
451490,EARTHCOM LIMITED,2022-12-31,2024-12-23,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,14.97,Extraterritorial Organisations,train
452690,SOUTHEASTERN RENEWABLE ENERGY SOLUTIONS LIMITED,2022-12-31,2024-07-15,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,14.92,Extraterritorial Organisations,train
465866,PREMIER AIRCRAFT LEASING (EXIM) 2 DESIGNATED ACTIVITY COMPANY,2022-12-31,,Dissolved PostMerger,1.0,0.9674,CRITICAL,Dissolved PostMerger,1,consistent,14.02,Extraterritorial Organisations,train
283456,FOCUS ENGINEERING LIMITED,2022-02-28,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,23.9,Extraterritorial Organisations,train
652154,COLOURS CONSULTANCY LIMITED,2022-06-30,2023-10-07,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,3.03,Unknown,train
663516,Kroll (Ireland) Management Company LIMITED,2022-12-31,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,3.0,Unknown,train
666983,EB IT CONSULTANCY LIMITED,2022-12-31,2024-03-19,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,2.86,Unknown,train
672590,KERITECH LIMITED,2022-06-30,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,2.03,Unknown,train
673756,GO SHOP TAX FREE LIMITED,2022-12-31,2023-12-20,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,2.46,Unknown,train
674221,ORTHO EXCELLENCE LIMITED,2022-12-31,2024-08-06,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,2.45,Unknown,train
678619,NK INVESTMENT PARTNERS LIMITED,2022-09-30,2024-08-12,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,2.0,Unknown,train
679230,CELESTIAL ECA TRADING 4 LIMITED,2022-12-31,,Dissolved PostMerger,1.0,0.9583,CRITICAL,Dissolved PostMerger,1,consistent,2.23,Unknown,train
681989,ZELADO MARKETING LIMITED,2022-05-13,2023-09-30,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,1.49,Unknown,train
683314,VBS DIGITAL CHAIN LIMITED,2022-12-31,2024-01-31,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,2.08,Unknown,train
684147,MURRAY'S TYRE SERVICES LIMITED,2022-11-30,2023-09-23,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,1.98,Unknown,train
685141,CREATIVATIVE  LIMITED,2022-06-22,2024-02-12,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,1.5,Unknown,train
687084,ALPHAS MANAGED ACCOUNTS PLATFORM CVIII LIMITED,2022-12-31,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,1.91,Unknown,train
170313,ASSOCIATED PUMPS UNLIMITED COMPANY,2022-12-31,2024-12-23,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,31.86,Extraterritorial Organisations,train
493480,FCOF III EUROPE UB SECURITIES DESIGNATED ACTIVITY COMPANY,2022-12-31,,Liquidation,1.0,1.0,CRITICAL,Liquidation,1,consistent,11.97,Extraterritorial Organisations,train
501319,PILTOWN FUELS LIMITED,2022-08-31,,Liquidation,1.0,0.4593,MODERATE,Liquidation,1,consistent,11.12,Extraterritorial Organisations,train
510024,ARK HOSPITALITY (IRELAND) LIMITED,2022-04-30,2023-03-27,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,10.18,Extraterritorial Organisations,train
104466,DORCHESTER INVESTMENTS LIMITED,2022-03-31,,Liquidation,1.0,0.9583,CRITICAL,Liquidation,1,consistent,37.35,Extraterritorial Organisations,train
110258,J. M. DOLAN & CO. LIMITED,2022-02-28,,Liquidation,1.0,0.9583,CRITICAL,Liquidation,1,consistent,36.35,Extraterritorial Organisations,train
546116,CARRICKBRYN LIMITED,2022-12-31,2024-07-10,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,8.5,Extraterritorial Organisations,train
551846,TK HEATING CONCEPTS LIMITED,2022-10-31,,Liquidation,1.0,0.4593,MODERATE,Liquidation,1,consistent,8.01,Extraterritorial Organisations,train
564869,RNR HEALTH LIMITED,2022-06-30,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,6.96,Unknown,train
572482,FIORU SOFTWARE SOLUTIONS LIMITED,2022-11-30,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,7.0,Unknown,train
572698,APPY TAB LIMITED,2022-12-31,2024-06-10,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,7.08,Unknown,train
575015,CHARTERBAY CONSULTING LIMITED,2022-12-31,2024-10-14,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,6.97,Unknown,train
007135,"IRISH AUCTIONEERS AND VALUERS INSTITUTE,",2022-12-31,2024-07-29,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,100.02,Extraterritorial Organisations,train
327822,ORBITAL ENGINEERING LIMITED,2022-12-31,2023-05-20,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,22.62,Extraterritorial Organisations,train
331329,BAUER FOUNDATIONS (IRL) LIMITED,2022-12-31,2024-11-04,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,22.38,Extraterritorial Organisations,train
334552,LIAM MARTIN ELECTRICAL LIMITED,2022-03-31,2024-02-12,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,21.41,Extraterritorial Organisations,train
585315,LORP-BUILD LIMITED,2022-08-31,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,6.16,Unknown,train
589766,AVOLON AEROSPACE (IRELAND) AOE 78 LIMITED,2022-12-31,,Dissolved PostMerger,1.0,0.9747,CRITICAL,Dissolved PostMerger,1,consistent,6.28,Unknown,train
611962,CATHAL D MCCARTHY PLASTERING LIMITED,2022-12-31,2023-12-27,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,5.28,Unknown,train
615689,DATABRICKS LIMITED,2022-12-31,2024-09-16,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,5.11,Unknown,train
065741,WENDALL TRANSPORT LIMITED,2022-12-31,,Liquidation,1.0,0.4118,MODERATE,Liquidation,1,consistent,44.12,Extraterritorial Organisations,train
389499,ALTINEA INVESTMENTS UNLIMITED COMPANY,2022-07-31,,Liquidation,1.0,0.9583,CRITICAL,Liquidation,1,consistent,17.99,Extraterritorial Organisations,train
390196,DNET TECHNOLOGIES LIMITED,2022-12-31,2024-05-13,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,18.35,Extraterritorial Organisations,train
398287,CROSSAN HOMES LIMITED,2022-03-31,,Liquidation,1.0,0.9747,CRITICAL,Liquidation,1,consistent,17.09,Extraterritorial Organisations,train
405811,THE BLESSINGTON BOOK STORE LIMITED,2022-12-31,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,17.43,Extraterritorial Organisations,train
616629,BATTLES-WORLD LIMITED,2022-12-31,2024-08-20,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,5.07,Unknown,train
618939,A PLASTIC FREE PLANET LIMITED,2022-12-31,2024-09-02,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,4.95,Unknown,train
626467,AGARWAL CONSULTING LIMITED,2022-04-30,2024-03-16,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,3.97,Unknown,train
637565,TORBET LABORATORIES IRELAND LIMITED,2022-03-31,,Liquidation,1.0,0.9583,CRITICAL,Liquidation,1,consistent,3.38,Unknown,train
639840,BELFRY HOUSES LIMITED,2022-12-31,2023-12-27,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,4.05,Unknown,train
642814,INNOVATE2ZERO HORIZONS LIMITED,2022-12-31,2024-11-27,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,3.9,Unknown,train
646671,SABINE LIVING LIMITED,2022-03-31,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,3.01,Unknown,train
649835,KNOTEL IRELAND LIMITED,2022-12-31,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,3.64,Unknown,train
122351,IAN BARBOUR LIMITED,2022-12-31,2024-12-16,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,35.6,Extraterritorial Organisations,train
132746,CHILD LINE (IRELAND) LIMITED,2022-09-30,2024-01-31,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,34.31,Extraterritorial Organisations,train
140646,DONNYBROOK PHARMACY LIMITED,2022-03-31,,Dissolved PostMerger,1.0,0.9747,CRITICAL,Dissolved PostMerger,1,consistent,33.1,Extraterritorial Organisations,train
510654,BESPOKE SHIRTS IRELAND LIMITED,2022-12-31,2024-07-01,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,10.8,Extraterritorial Organisations,train
517590,SHOUJU PRECISION TOOLING (EUROPE) LIMITED,2022-12-31,2024-04-02,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,10.3,Extraterritorial Organisations,train
519630,SUNSUPPLEMENTS LIMITED,2022-12-31,,Liquidation,1.0,0.7231,HIGH,Liquidation,1,consistent,10.15,Extraterritorial Organisations,train
526271,MAGELLAN FUNDING GROUP DESIGNATED ACTIVITY COMPANY,2022-11-30,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,9.62,Extraterritorial Organisations,train
533792,AMISOFT TECHNOLOGIES IRELAND PVT LIMITED,2022-12-31,2024-12-23,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,9.23,Extraterritorial Organisations,train
537477,RAIDLIGHT CONSULTING LIMITED,2022-12-31,2024-10-14,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,8.99,Extraterritorial Organisations,train
541756,MB GOURMET LIMITED,2022-02-28,2023-08-26,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,7.92,Extraterritorial Organisations,train
690203,THE HAPPY PEAR DIGITAL LIMITED,2022-12-31,2024-05-27,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,1.81,Unknown,train
692568,INTERTRUST DEPOSITARY SERVICES IRELAND LIMITED,2022-12-31,,Dissolved PostMerger,1.0,0.7209,HIGH,Dissolved PostMerger,1,consistent,1.72,Unknown,train
695980,ECOVIA INTELLIGENCE  LIMITED,2022-06-30,2023-07-22,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,1.11,Unknown,train
697444,DK CONSULTING LIMITED,2022-12-31,2024-03-11,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,1.57,Unknown,train
706975,MY CUPPA BUBBLE TEA LIMITED,2022-12-31,2024-01-08,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,1.17,Unknown,train
709385,ORANGE HALL LIMITED,2022-12-31,2024-02-26,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,1.07,Unknown,train
714050,MEAT CAVE LIMITED,2022-12-31,2024-08-20,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,0.87,Unknown,train
215492,GAMESTOP LIMITED,2022-01-29,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,27.83,Extraterritorial Organisations,train
607651,DS JAK LIMITED,2022-06-30,,Liquidation,1.0,0.7209,HIGH,Liquidation,1,consistent,4.97,Unknown,train
582086,GLENKAN LIMITED,2022-09-30,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,6.39,Unknown,train
166226,MICHAEL KELLY BUILDERS LIMITED,2022-10-31,2023-07-08,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,31.98,Extraterritorial Organisations,train
180811,D & G CEILINGS LIMITED,2022-10-31,2024-02-07,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,30.97,Extraterritorial Organisations,train
501562,OBLYN CONSULTING LIMITED,2022-07-31,2024-02-07,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,11.02,Extraterritorial Organisations,train
501932,ARBH LIATH LIMITED,2022-12-31,2024-11-18,Dissolved,1.0,0.5111,MODERATE,Dissolved,1,consistent,11.41,Extraterritorial Organisations,train
503057,ONKIL CREATIVE SOLUTIONS LIMITED,2022-12-31,2023-07-22,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,11.33,Extraterritorial Organisations,train
506241,A.S. HEATING SUPPLIES LIMITED,2022-01-13,2023-01-09,Dissolved,1.0,0.4028,MODERATE,Dissolved,1,consistent,10.15,Extraterritorial Organisations,train
506534,GERRY DONOHUE WHOLESALE LIMITED,2022-12-31,2023-12-30,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,11.09,Extraterritorial Organisations,train
507186,BALILEN RETAIL LIMITED,2022-11-30,,Liquidation,1.0,0.5955,MODERATE,Liquidation,1,consistent,10.97,Extraterritorial Organisations,train
597444,BARPAT PHARMA LIMITED,2022-03-31,,Liquidation,1.0,0.7231,HIGH,Liquidation,1,consistent,5.16,Unknown,train
350330,VIATEL AVAILABILITY SERVICES  LIMITED,2022-12-31,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,21.11,Extraterritorial Organisations,train
355073,COLLEGE FINANCIAL SOLUTIONS LIMITED,2022-08-31,2023-08-26,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,20.43,Extraterritorial Organisations,train
356865,A1 VIP CONSULTANTS LIMITED,2022-04-30,2024-02-26,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,19.96,Extraterritorial Organisations,train
550805,WHELAN & FINLAY SERVICES LIMITED,2022-10-31,2023-09-16,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,8.06,Extraterritorial Organisations,train
551984,KCMG COMPOSITES R&D CENTRE LIMITED,2022-12-31,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,8.17,Extraterritorial Organisations,train
555468,DEERPARK MEDICAL CENTRE LIMITED,2022-01-31,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,7.07,Extraterritorial Organisations,train
560403,WILD ATLANTIC WAY BOOKINGS LIMITED,2022-12-31,2024-12-23,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,7.72,Extraterritorial Organisations,train
575102,BLOSSOM IRELAND COMMUNITY INCLUSION,2022-02-28,2023-12-04,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,6.13,Unknown,train
573303,BURGERCHICK DUBLIN LIMITED,2022-09-30,2024-09-16,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,6.8,Unknown,train
575945,GARVAN FAMILY HOLDINGS LIMITED,2022-05-31,,Liquidation,1.0,0.9583,CRITICAL,Liquidation,1,consistent,6.34,Unknown,train
